travelCode,userCode_x,from,to,flightType,price_x,time,distance,agency,date_x,userCode_y,name_x,place,days,price_y,total,date_y,company,name_y,gender,age
707,6,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,02/06/2020,6,Hotel A,Florianopolis (SC),2,313.02,626.04,02/06/2020,Wonka Company,Arthur Hendrix,male,37
707,6,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,02/08/2020,6,Hotel A,Florianopolis (SC),2,313.02,626.04,02/06/2020,Wonka Company,Arthur Hendrix,male,37
711,6,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,03/05/2020,6,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/05/2020,Wonka Company,Esther Odonnell,female,32
711,6,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,03/06/2020,6,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/05/2020,Wonka Company,Esther Odonnell,female,32
712,6,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,03/12/2020,6,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/12/2020,Wonka Company,Kristin Davis,female,45
712,6,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,03/16/2020,6,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/12/2020,Wonka Company,Kristin Davis,female,45
718,6,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,04/23/2020,6,Hotel K,Salvador (BH),4,263.41,1053.64,04/23/2020,Wonka Company,Brooke Gilbert,female,57
718,6,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,04/27/2020,6,Hotel K,Salvador (BH),4,263.41,1053.64,04/23/2020,Wonka Company,Brooke Gilbert,female,57
719,6,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,04/30/2020,6,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/30/2020,Wonka Company,Cory Ruiz,male,64
719,6,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,05/01/2020,6,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/30/2020,Wonka Company,Cory Ruiz,male,64
723,6,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,05/28/2020,6,Hotel BP,Brasilia (DF),2,247.62,495.24,05/28/2020,Wonka Company,Charles Morgan,male,34
723,6,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,05/30/2020,6,Hotel BP,Brasilia (DF),2,247.62,495.24,05/28/2020,Wonka Company,Charles Morgan,male,34
739,6,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,09/17/2020,6,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/17/2020,Wonka Company,Adrianne Pierre,female,53
739,6,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,09/20/2020,6,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/17/2020,Wonka Company,Adrianne Pierre,female,53
745,6,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,10/29/2020,6,Hotel K,Salvador (BH),1,263.41,263.41,10/29/2020,Wonka Company,Elizabeth Hewitt,female,53
745,6,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,10/30/2020,6,Hotel K,Salvador (BH),1,263.41,263.41,10/29/2020,Wonka Company,Elizabeth Hewitt,female,53
746,6,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,11/05/2020,6,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/05/2020,Wonka Company,Maurice Miles,none,34
746,6,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,11/09/2020,6,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/05/2020,Wonka Company,Maurice Miles,none,34
747,6,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,11/12/2020,6,Hotel BD,Natal (RN),4,242.88,971.52,11/12/2020,Wonka Company,Ruth Bennett,female,51
747,6,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,11/16/2020,6,Hotel BD,Natal (RN),4,242.88,971.52,11/12/2020,Wonka Company,Ruth Bennett,female,51
749,6,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,11/26/2020,6,Hotel A,Florianopolis (SC),2,313.02,626.04,11/26/2020,Wonka Company,Ernest Reyes,male,55
749,6,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,11/28/2020,6,Hotel A,Florianopolis (SC),2,313.02,626.04,11/26/2020,Wonka Company,Ernest Reyes,male,55
753,6,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,12/24/2020,6,Hotel BP,Brasilia (DF),2,247.62,495.24,12/24/2020,Wonka Company,Eric Capps,male,51
753,6,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,12/26/2020,6,Hotel BP,Brasilia (DF),2,247.62,495.24,12/24/2020,Wonka Company,Eric Capps,male,51
754,6,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,12/31/2020,6,Hotel BD,Natal (RN),2,242.88,485.76,12/31/2020,Wonka Company,Barry Smithers,male,49
754,6,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,01/02/2021,6,Hotel BD,Natal (RN),2,242.88,485.76,12/31/2020,Wonka Company,Barry Smithers,male,49
755,6,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,01/07/2021,6,Hotel K,Salvador (BH),1,263.41,263.41,01/07/2021,Wonka Company,Kelly Lafave,none,58
755,6,Salvador (BH),Aracaju (SE),economic,826.02,2.16,830.86,Rainbow,01/08/2021,6,Hotel K,Salvador (BH),1,263.41,263.41,01/07/2021,Wonka Company,Kelly Lafave,none,58
762,6,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,02/25/2021,6,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/25/2021,Wonka Company,Viola Munoz,female,35
762,6,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,02/28/2021,6,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/25/2021,Wonka Company,Viola Munoz,female,35
767,6,Brasilia (DF),Sao Paulo (SP),premium,750.0,0.67,257.81,Rainbow,04/01/2021,6,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/01/2021,Wonka Company,Keely Rice,female,25
767,6,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,04/04/2021,6,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/01/2021,Wonka Company,Keely Rice,female,25
778,7,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,11/21/2019,7,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/21/2019,Wonka Company,Angela Davis,none,42
778,7,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,11/24/2019,7,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/21/2019,Wonka Company,Angela Davis,none,42
787,7,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,01/23/2020,7,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/23/2020,Wonka Company,Jessie Tu,female,43
787,7,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,01/24/2020,7,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/23/2020,Wonka Company,Jessie Tu,female,43
788,7,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,01/30/2020,7,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/30/2020,Wonka Company,David Young,none,47
788,7,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,02/01/2020,7,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/30/2020,Wonka Company,David Young,none,47
793,7,Brasilia (DF),Rio de Janeiro (RJ),firstClass,586.04,0.48,183.37,Rainbow,03/05/2020,7,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/05/2020,Wonka Company,Regina Garza,female,29
793,7,Rio de Janeiro (RJ),Brasilia (DF),firstClass,687.25,0.48,183.37,Rainbow,03/08/2020,7,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/05/2020,Wonka Company,Regina Garza,female,29
795,7,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,03/19/2020,7,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/19/2020,Wonka Company,Eric Ison,male,52
795,7,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,03/21/2020,7,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/19/2020,Wonka Company,Eric Ison,male,52
803,7,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,05/14/2020,7,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/14/2020,Wonka Company,Charlotte Foster,female,40
803,7,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,05/18/2020,7,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/14/2020,Wonka Company,Charlotte Foster,female,40
805,7,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,05/28/2020,7,Hotel Z,Aracaju (SE),2,208.04,416.08,05/28/2020,Wonka Company,Chadwick Goodwin,none,28
805,7,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,05/30/2020,7,Hotel Z,Aracaju (SE),2,208.04,416.08,05/28/2020,Wonka Company,Chadwick Goodwin,none,28
806,7,Aracaju (SE),Recife (PE),economic,604.14,1.44,555.74,CloudFy,06/04/2020,7,Hotel AU,Recife (PE),3,312.83,938.49,06/04/2020,Wonka Company,Amy Coppage,female,52
806,7,Recife (PE),Aracaju (SE),economic,684.88,1.44,555.74,CloudFy,06/07/2020,7,Hotel AU,Recife (PE),3,312.83,938.49,06/04/2020,Wonka Company,Amy Coppage,female,52
808,7,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,06/18/2020,7,Hotel BD,Natal (RN),3,242.88,728.64,06/18/2020,Wonka Company,Judy Williams,female,27
808,7,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,06/21/2020,7,Hotel BD,Natal (RN),3,242.88,728.64,06/18/2020,Wonka Company,Judy Williams,female,27
809,7,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,06/25/2020,7,Hotel BP,Brasilia (DF),4,247.62,990.48,06/25/2020,Wonka Company,Davina Tyler,female,22
809,7,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,06/29/2020,7,Hotel BP,Brasilia (DF),4,247.62,990.48,06/25/2020,Wonka Company,Davina Tyler,female,22
812,7,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,07/16/2020,7,Hotel BD,Natal (RN),2,242.88,485.76,07/16/2020,Wonka Company,Allan Mclaughlin,male,46
812,7,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,07/18/2020,7,Hotel BD,Natal (RN),2,242.88,485.76,07/16/2020,Wonka Company,Allan Mclaughlin,male,46
815,7,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,08/06/2020,7,Hotel AU,Recife (PE),3,312.83,938.49,08/06/2020,Wonka Company,Monica Mcintyre,female,45
815,7,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,08/09/2020,7,Hotel AU,Recife (PE),3,312.83,938.49,08/06/2020,Wonka Company,Monica Mcintyre,female,45
817,7,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,08/20/2020,7,Hotel BD,Natal (RN),2,242.88,485.76,08/20/2020,Wonka Company,Charlotte Mcneal,female,44
817,7,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,08/22/2020,7,Hotel BD,Natal (RN),2,242.88,485.76,08/20/2020,Wonka Company,Charlotte Mcneal,female,44
819,7,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,09/03/2020,7,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/03/2020,Wonka Company,Linda Cunningham,female,55
819,7,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,09/05/2020,7,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/03/2020,Wonka Company,Linda Cunningham,female,55
823,8,Brasilia (DF),Salvador (BH),premium,1268.97,1.76,676.56,Rainbow,10/03/2019,8,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019,Wonka Company,Murray Chang,none,33
823,8,Salvador (BH),Brasilia (DF),premium,882.86,1.76,676.56,Rainbow,10/07/2019,8,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019,Wonka Company,Murray Chang,none,33
826,8,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,10/24/2019,8,Hotel A,Florianopolis (SC),3,313.02,939.06,10/24/2019,Wonka Company,Chris Gregory,male,44
826,8,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,10/27/2019,8,Hotel A,Florianopolis (SC),3,313.02,939.06,10/24/2019,Wonka Company,Chris Gregory,male,44
827,8,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,10/31/2019,8,Hotel AU,Recife (PE),4,312.83,1251.32,10/31/2019,Wonka Company,James Lubin,male,54
827,8,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,11/04/2019,8,Hotel AU,Recife (PE),4,312.83,1251.32,10/31/2019,Wonka Company,James Lubin,male,54
830,8,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,11/21/2019,8,Hotel BD,Natal (RN),4,242.88,971.52,11/21/2019,Wonka Company,Carlos Hernandez,male,32
830,8,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,11/25/2019,8,Hotel BD,Natal (RN),4,242.88,971.52,11/21/2019,Wonka Company,Carlos Hernandez,male,32
834,8,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,12/19/2019,8,Hotel BP,Brasilia (DF),2,247.62,495.24,12/19/2019,Wonka Company,Carlos Lanier,male,58
834,8,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,12/21/2019,8,Hotel BP,Brasilia (DF),2,247.62,495.24,12/19/2019,Wonka Company,Carlos Lanier,male,58
836,8,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,01/02/2020,8,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/02/2020,Wonka Company,Edward Amsterdam,male,36
836,8,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,01/03/2020,8,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/02/2020,Wonka Company,Edward Amsterdam,male,36
838,8,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,01/16/2020,8,Hotel BD,Natal (RN),1,242.88,242.88,01/16/2020,Wonka Company,Rosemary Kelly,female,23
838,8,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,01/17/2020,8,Hotel BD,Natal (RN),1,242.88,242.88,01/16/2020,Wonka Company,Rosemary Kelly,female,23
840,8,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,01/30/2020,8,Hotel Z,Aracaju (SE),1,208.04,208.04,01/30/2020,Wonka Company,John Vil,none,55
840,8,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,01/31/2020,8,Hotel Z,Aracaju (SE),1,208.04,208.04,01/30/2020,Wonka Company,John Vil,none,55
852,8,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,04/23/2020,8,Hotel A,Florianopolis (SC),1,313.02,313.02,04/23/2020,Wonka Company,Kaitlyn Wood,female,57
852,8,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,04/24/2020,8,Hotel A,Florianopolis (SC),1,313.02,313.02,04/23/2020,Wonka Company,Kaitlyn Wood,female,57
857,8,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,05/28/2020,8,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/28/2020,Wonka Company,Tony Lilly,none,28
857,8,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,05/30/2020,8,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/28/2020,Wonka Company,Tony Lilly,none,28
861,8,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,06/25/2020,8,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/25/2020,Wonka Company,Yu Edwards,none,47
861,8,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,06/27/2020,8,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/25/2020,Wonka Company,Yu Edwards,none,47
862,8,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,07/02/2020,8,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/02/2020,Wonka Company,Margaret Phillips,none,39
862,8,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,07/03/2020,8,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,07/02/2020,Wonka Company,Margaret Phillips,none,39
864,8,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,07/16/2020,8,Hotel BP,Brasilia (DF),2,247.62,495.24,07/16/2020,Wonka Company,Helen Weidert,none,24
864,8,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,07/18/2020,8,Hotel BP,Brasilia (DF),2,247.62,495.24,07/16/2020,Wonka Company,Helen Weidert,none,24
865,8,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,07/23/2020,8,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/23/2020,Wonka Company,Gary Thurston,male,49
865,8,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,07/26/2020,8,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/23/2020,Wonka Company,Gary Thurston,male,49
869,8,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,08/20/2020,8,Hotel BP,Brasilia (DF),4,247.62,990.48,08/20/2020,Wonka Company,Jose Bowen,male,65
869,8,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,08/24/2020,8,Hotel BP,Brasilia (DF),4,247.62,990.48,08/20/2020,Wonka Company,Jose Bowen,male,65
871,8,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,09/03/2020,8,Hotel BD,Natal (RN),4,242.88,971.52,09/03/2020,Wonka Company,Ruben Beezley,male,21
871,8,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,09/07/2020,8,Hotel BD,Natal (RN),4,242.88,971.52,09/03/2020,Wonka Company,Ruben Beezley,male,21
892,8,Brasilia (DF),Florianopolis (SC),premium,1189.32,1.66,637.56,CloudFy,01/28/2021,8,Hotel A,Florianopolis (SC),2,313.02,626.04,01/28/2021,Acme Factory,Tanya Norman,female,23
892,8,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,01/30/2021,8,Hotel A,Florianopolis (SC),2,313.02,626.04,01/28/2021,Acme Factory,Tanya Norman,female,23
894,8,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,02/11/2021,8,Hotel BP,Brasilia (DF),3,247.62,742.86,02/11/2021,Acme Factory,Ashley Miller,female,24
894,8,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,02/14/2021,8,Hotel BP,Brasilia (DF),3,247.62,742.86,02/11/2021,Acme Factory,Ashley Miller,female,24
900,8,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,03/25/2021,8,Hotel BD,Natal (RN),2,242.88,485.76,03/25/2021,Acme Factory,Darin Lopez,male,35
900,8,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,03/27/2021,8,Hotel BD,Natal (RN),2,242.88,485.76,03/25/2021,Acme Factory,Darin Lopez,male,35
904,8,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,04/22/2021,8,Hotel AU,Recife (PE),4,312.83,1251.32,04/22/2021,Acme Factory,Rebecca Beach,none,27
904,8,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,04/26/2021,8,Hotel AU,Recife (PE),4,312.83,1251.32,04/22/2021,Acme Factory,Rebecca Beach,none,27
907,8,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,05/13/2021,8,Hotel AU,Recife (PE),3,312.83,938.49,05/13/2021,Acme Factory,Daniel Capone,none,55
907,8,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,05/16/2021,8,Hotel AU,Recife (PE),3,312.83,938.49,05/13/2021,Acme Factory,Daniel Capone,none,55
911,8,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,06/10/2021,8,Hotel BD,Natal (RN),4,242.88,971.52,06/10/2021,Acme Factory,Eric Starkey,male,47
911,8,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,06/14/2021,8,Hotel BD,Natal (RN),4,242.88,971.52,06/10/2021,Acme Factory,Eric Starkey,male,47
913,8,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,06/24/2021,8,Hotel A,Florianopolis (SC),1,313.02,313.02,06/24/2021,Acme Factory,Elsa Wagner,female,37
913,8,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,06/25/2021,8,Hotel A,Florianopolis (SC),1,313.02,313.02,06/24/2021,Acme Factory,Elsa Wagner,female,37
914,8,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,07/01/2021,8,Hotel BD,Natal (RN),3,242.88,728.64,07/01/2021,Acme Factory,Jeffrey Ramage,male,40
914,8,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,07/04/2021,8,Hotel BD,Natal (RN),3,242.88,728.64,07/01/2021,Acme Factory,Jeffrey Ramage,male,40
917,8,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,07/22/2021,8,Hotel BD,Natal (RN),3,242.88,728.64,07/22/2021,Acme Factory,Claude Ramos,male,46
917,8,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,07/25/2021,8,Hotel BD,Natal (RN),3,242.88,728.64,07/22/2021,Acme Factory,Claude Ramos,male,46
919,8,Recife (PE),Campo Grande (MS),firstClass,1038.95,1.39,535.4,FlyingDrops,08/05/2021,8,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/05/2021,Acme Factory,Robert Luther,male,52
919,8,Campo Grande (MS),Recife (PE),firstClass,1262.23,1.39,535.4,FlyingDrops,08/09/2021,8,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/05/2021,Acme Factory,Robert Luther,male,52
920,8,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,08/12/2021,8,Hotel BD,Natal (RN),4,242.88,971.52,08/12/2021,Acme Factory,Vincent Reyna,male,65
920,8,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,08/16/2021,8,Hotel BD,Natal (RN),4,242.88,971.52,08/12/2021,Acme Factory,Vincent Reyna,male,65
922,8,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,08/26/2021,8,Hotel AU,Recife (PE),4,312.83,1251.32,08/26/2021,Acme Factory,Earl Collins,male,31
922,8,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,08/30/2021,8,Hotel AU,Recife (PE),4,312.83,1251.32,08/26/2021,Acme Factory,Earl Collins,male,31
923,8,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,09/02/2021,8,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/02/2021,Acme Factory,Dorothy Palmer,none,55
923,8,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,09/06/2021,8,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/02/2021,Acme Factory,Dorothy Palmer,none,55
925,8,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,09/16/2021,8,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/16/2021,Acme Factory,Jessie Armstrong,none,64
925,8,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,1.69,650.1,Rainbow,09/17/2021,8,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/16/2021,Acme Factory,Jessie Armstrong,none,64
928,8,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,10/07/2021,8,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/07/2021,Acme Factory,Sonia Walsh,female,24
928,8,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,10/08/2021,8,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/07/2021,Acme Factory,Sonia Walsh,female,24
932,8,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,11/04/2021,8,Hotel K,Salvador (BH),2,263.41,526.82,11/04/2021,Acme Factory,Theresa Smith,female,43
932,8,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,11/06/2021,8,Hotel K,Salvador (BH),2,263.41,526.82,11/04/2021,Acme Factory,Theresa Smith,female,43
935,8,Aracaju (SE),Natal (RN),premium,427.25,0.46,176.33,Rainbow,11/25/2021,8,Hotel BD,Natal (RN),3,242.88,728.64,11/25/2021,Acme Factory,Santo Christ,male,46
935,8,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,11/28/2021,8,Hotel BD,Natal (RN),3,242.88,728.64,11/25/2021,Acme Factory,Santo Christ,male,46
938,8,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,12/16/2021,8,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/16/2021,Acme Factory,Allison White,none,28
938,8,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,12/19/2021,8,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/16/2021,Acme Factory,Allison White,none,28
942,8,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,01/13/2022,8,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/13/2022,Acme Factory,Delia Rodriguez,none,26
942,8,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,01/14/2022,8,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/13/2022,Acme Factory,Delia Rodriguez,none,26
944,8,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,01/27/2022,8,Hotel AU,Recife (PE),3,312.83,938.49,01/27/2022,Acme Factory,Carol Bogdan,none,33
